Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,最高温度,最低温度,AQI,风向,降水量,天气
1,24,0,0,28,12,112,142,0,3,7480,14,15,0,8,0.0,5
3,27,0,0,7,108,11,248,0,3,6628,9,8,0,8,3.07,6
3,32,0,0,6,11,204,211,0,3,7010,12,14,0,8,0.0,0
4,36,0,0,2,131,273,120,1,3,14300,11,11,0,3,4.83,3
3,2,0,0,7,64,306,262,0,3,14871,4,3,0,13,0.0,4
6,27,0,0,7,64,275,242,0,3,16108,9,8,0,8,3.07,6
2,30,0,0,7,59,300,257,0,3,5281,13,15,0,13,0.11,6
4,3,0,0,7,36,67,96,0,3,17549,3,4,0,1,0.0,1
6,28,0,0,7,36,306,34,0,3,13797,10,11,0,7,0.0,5
1,28,0,0,6,114,202,64,0,3,7258,10,11,0,7,0.0,5
6,1,0,0,7,73,32,30,0,3,18192,5,4,0,12,0.0,1
6,2,0,0,7,95,33,3,0,3,15147,4,3,0,13,0.0,4
3,22,0,0,14,10,245,21,0,3,6818,13,14,0,13,0.0,4
4,36,0,0,5,14,212,244,1,3,14441,11,11,0,3,4.83,3
1,26,0,0,8,134,298,120,1,3,13381,9,7,0,2,0.0,7
6,32,0,0,7,8,257,55,0,3,10678,12,14,0,8,0.0,0
4,8,0,0,7,64,252,238,0,3,12242,3,4,0,7,0.0,5
4,27,0,0,7,140,54,239,0,1,10262,9,8,0,8,3.07,6
6,23,0,0,7,27,275,23,0,3,14533,12,11,0,8,0.0,1
6,6,0,0,7,60,252,256,0,3,11622,0,0,0,0,0.0,1
6,35,0,0,7,32,275,18,0,3,9001,13,15,0,1,0.0,7
3,3,0,0,28,142,37,208,0,3,6937,3,4,0,1,0.0,1
4,36,0,0,16,143,273,108,1,3,13292,11,11,0,3,4.83,3
4,35,0,0,19,129,228,78,1,3,13014,13,15,0,1,0.0,7
1,8,0,0,13,109,157,48,1,3,8367,3,4,0,7,0.0,5
4,10,0,0,7,3,57,146,0,1,5177,7,6,0,5,0.0,5
6,22,0,0,7,43,257,2,0,3,9794,13,14,0,13,0.0,4
6,26,0,0,14,53,245,228,0,3,10486,9,7,0,2,0.0,7
6,24,0,0,7,36,275,13,0,3,15058,14,15,0,8,0.0,5
4,2,0,0,7,99,302,161,0,3,17024,4,3,0,13,0.0,4
1,30,0,0,7,141,145,7,0,3,8372,13,15,0,13,0.11,6
8,26,0,0,24,20,206,214,0,3,6749,9,7,0,2,0.0,7
4,32,0,0,19,52,71,85,1,1,10368,12,14,0,8,0.0,0
1,6,0,0,0,102,292,151,1,3,8236,0,0,0,0,0.0,1
3,8,0,0,7,64,306,262,0,3,6416,3,4,0,7,0.0,5
4,30,0,0,7,64,257,239,0,1,10262,13,15,0,13,0.11,6
4,30,0,0,7,150,265,93,0,3,14714,13,15,0,13,0.11,6
1,27,0,0,24,137,178,30,0,3,7480,9,8,0,8,3.07,6
6,23,0,0,7,59,275,252,0,3,8309,12,11,0,8,0.0,1
4,30,0,0,5,14,212,244,1,1,13344,13,15,0,13,0.11,6
1,6,0,0,19,69,152,89,1,3,9706,0,0,0,0,0.0,1
3,31,0,0,14,41,314,42,0,3,6442,13,16,0,8,0.0,4
3,9,0,0,14,25,210,215,0,3,5298,2,1,0,1,4.82,8
4,35,0,0,7,83,79,48,0,1,10262,13,15,0,1,0.0,7
3,32,0,0,7,63,22,55,0,3,5883,12,14,0,8,0.0,0
6,29,0,0,7,56,257,257,0,3,12717,11,12,0,5,0.0,4
6,20,0,0,7,32,275,18,0,3,7787,10,9,0,7,0.0,4
2,9,0,0,7,59,300,257,0,3,5281,2,1,0,1,4.82,8
3,35,0,0,14,68,314,6,0,3,6442,13,15,0,1,0.0,7
3,29,0,0,7,48,306,18,0,3,6838,11,12,0,5,0.0,4
6,28,0,0,7,120,14,237,0,3,13377,10,11,0,7,0.0,5
6,3,0,0,14,77,312,268,0,3,9856,3,4,0,1,0.0,1
1,24,0,0,7,36,275,13,0,3,8372,14,15,0,8,0.0,5
4,26,0,0,19,14,257,38,1,1,13029,9,7,0,2,0.0,7
3,25,0,0,14,86,314,246,0,3,7640,11,7,0,10,1.5,3
4,26,0,0,7,46,85,88,0,1,12898,9,7,0,2,0.0,7
8,2,0,0,24,98,309,224,0,3,9748,4,3,0,13,0.0,4
3,28,0,0,7,108,14,248,0,3,6104,10,11,0,7,0.0,5
3,28,0,0,14,25,245,260,0,3,7514,10,11,0,7,0.0,5
1,8,0,0,13,76,157,84,1,3,8892,3,4,0,7,0.0,5
6,26,0,0,7,57,257,252,0,3,9794,9,7,0,2,0.0,7
4,20,0,0,7,120,266,136,0,3,15554,10,9,0,7,0.0,4
1,36,0,0,8,134,296,120,1,3,13591,11,11,0,3,4.83,3
6,26,0,0,7,56,30,61,0,3,9508,9,7,0,2,0.0,7
1,30,0,0,24,137,188,30,0,3,7690,13,15,0,13,0.11,6
4,3,0,0,7,99,255,153,0,3,16289,3,4,0,1,0.0,1
6,1,0,0,7,26,236,227,0,3,15603,5,4,0,12,0.0,1
4,35,0,0,25,24,79,109,1,3,13376,13,15,0,1,0.0,7
8,36,0,0,24,20,206,214,0,3,5583,11,11,0,3,4.83,3
4,30,0,0,7,99,265,156,0,1,10577,13,15,0,13,0.11,6
1,22,0,0,19,69,150,89,1,3,10651,13,14,0,13,0.0,4
4,31,0,0,5,14,212,244,1,1,13344,13,16,0,8,0.0,4
4,35,0,0,7,46,257,0,0,3,18371,13,15,0,1,0.0,7
4,8,0,0,0,127,87,182,1,1,6643,3,4,0,7,0.0,5
6,2,0,0,7,64,275,242,0,3,15077,4,3,0,13,0.0,4
1,12,0,0,24,137,187,30,0,3,4487,8,7,0,7,0.0,4
8,24,0,0,26,43,235,206,0,2,5158,14,15,0,8,0.0,5
4,20,0,0,7,128,223,74,0,1,12373,10,9,0,7,0.0,4
6,1,0,0,7,23,252,23,0,3,15135,5,4,0,12,0.0,1
4,36,0,0,16,14,257,38,1,3,13292,11,11,0,3,4.83,3
4,31,0,0,25,89,224,112,1,1,10919,13,16,0,8,0.0,4
1,6,0,0,0,130,292,123,1,3,8236,0,0,0,0,0.0,1
0,28,0,0,6,103,101,41,0,3,11410,10,11,0,7,0.0,5
4,24,0,0,0,152,227,38,1,3,15129,14,15,0,8,0.0,5
6,27,0,0,7,48,257,265,0,3,12042,9,8,0,8,3.07,6
4,30,0,0,21,49,222,157,1,3,13882,13,15,0,13,0.11,6
3,8,0,0,14,23,312,63,0,3,6442,3,4,0,7,0.0,5
4,19,0,0,7,150,220,40,0,3,15554,9,10,0,7,0.0,1
6,24,0,0,7,83,306,235,0,3,14067,14,15,0,8,0.0,5
2,17,0,0,1,31,238,225,0,3,5140,10,9,0,1,0.0,0
3,20,0,0,7,59,20,54,0,3,8330,10,9,0,7,0.0,4
6,22,0,0,7,73,23,29,0,3,7670,13,14,0,13,0.0,4
4,35,0,0,0,152,271,91,1,3,12819,13,15,0,1,0.0,7
4,36,0,0,16,143,273,108,1,1,11507,11,11,0,3,4.83,3
0,29,0,0,6,35,237,217,0,3,8759,11,12,0,5,0.0,4
4,31,0,0,7,112,267,141,0,1,10262,13,16,0,8,0.0,4
1,24,0,0,15,27,196,148,1,3,10975,14,15,0,8,0.0,5
4,29,0,0,7,128,61,258,0,1,10262,11,12,0,5,0.0,4
6,36,0,0,7,73,306,246,0,1,6007,11,11,0,3,4.83,3
3,36,0,0,14,86,314,246,0,3,6412,11,11,0,3,4.83,3
1,30,0,0,0,130,285,123,1,3,9968,13,15,0,13,0.11,6
6,3,0,0,7,3,232,7,0,1,18260,3,4,0,1,0.0,1
4,31,0,0,7,3,257,70,0,3,14714,13,16,0,8,0.0,4
6,23,0,0,14,27,245,268,0,3,9646,12,11,0,8,0.0,1
4,20,0,0,7,27,212,217,0,3,15554,10,9,0,7,0.0,4
4,32,0,0,16,14,257,38,1,1,11507,12,14,0,8,0.0,0
6,20,0,0,7,126,20,229,0,3,9424,10,9,0,7,0.0,4
6,26,0,0,7,106,30,250,0,3,7198,9,7,0,2,0.0,7
1,22,0,0,9,11,160,173,3,3,6094,13,14,0,13,0.0,4
4,26,0,0,7,75,230,124,0,1,12898,9,7,0,2,0.0,7
4,20,0,0,19,14,68,118,1,3,15129,10,9,0,7,0.0,4
3,31,0,0,9,142,3,198,3,3,6015,13,16,0,8,0.0,4
3,8,0,0,7,136,36,223,0,3,5073,3,4,0,7,0.0,5
1,35,0,0,0,102,294,151,1,3,9443,13,15,0,1,0.0,7
4,32,0,0,16,51,71,86,1,3,13292,12,14,0,8,0.0,0
6,28,0,0,7,27,275,23,0,3,15058,10,11,0,7,0.0,5
3,10,0,0,7,59,243,212,0,3,5073,7,6,0,5,0.0,5
6,22,0,0,7,36,257,12,0,3,10197,13,14,0,13,0.0,4
1,27,0,0,19,69,138,89,1,3,10966,9,8,0,8,3.07,6
4,35,0,0,7,64,79,72,0,1,10262,13,15,0,1,0.0,7
8,29,0,0,26,43,235,206,0,2,5158,11,12,0,5,0.0,4
4,31,0,0,25,89,224,112,1,3,13376,13,16,0,8,0.0,4
4,6,0,0,5,16,75,117,1,3,11543,0,0,0,0,0.0,1
6,2,0,0,7,55,275,260,0,1,15342,4,3,0,13,0.0,4
4,26,0,0,7,147,274,104,0,1,12898,9,7,0,2,0.0,7
3,22,0,0,7,108,23,248,0,3,6979,13,14,0,13,0.0,4
4,8,0,0,7,64,84,72,0,1,6017,3,4,0,7,0.0,5
4,6,0,0,7,27,212,217,0,1,14053,0,0,0,0,0.0,1
1,26,0,0,11,148,298,105,1,3,10231,9,7,0,2,0.0,7
3,26,0,0,14,25,210,215,0,3,5530,9,7,0,2,0.0,7
1,29,0,0,7,36,275,13,0,3,8372,11,12,0,5,0.0,4
4,3,0,0,7,25,301,32,0,3,16289,3,4,0,1,0.0,1
1,19,0,0,11,148,283,105,1,3,11701,9,10,0,7,0.0,1
7,6,0,0,7,19,242,262,0,3,11269,0,0,0,0,0.0,1
6,23,0,0,7,75,24,27,0,3,9385,12,11,0,8,0.0,1
6,6,0,0,14,89,312,242,0,1,5999,0,0,0,0,0.0,1
4,31,0,0,19,14,257,38,1,3,13014,13,16,0,8,0.0,4
4,28,0,0,16,143,261,108,1,1,11507,10,11,0,7,0.0,5
6,32,0,0,7,36,257,12,0,3,12192,12,14,0,8,0.0,0
6,26,0,0,7,118,30,239,0,3,7198,9,7,0,2,0.0,7
3,34,0,0,9,87,248,198,3,3,5000,12,11,0,3,0.0,9
4,6,0,0,7,75,252,221,0,3,12347,0,0,0,0,0.0,1
4,20,0,0,19,14,68,118,1,1,13029,10,9,0,7,0.0,4
4,2,0,0,7,130,302,129,0,3,17024,4,3,0,13,0.0,4
3,28,0,0,14,68,314,6,0,3,6442,10,11,0,7,0.0,5
1,3,0,0,13,27,286,187,1,3,11762,3,4,0,1,0.0,1
6,29,0,0,7,83,16,15,0,3,13377,11,12,0,5,0.0,4
6,36,0,0,7,57,275,255,0,3,7741,11,11,0,3,4.83,3
6,28,0,0,7,43,306,24,0,3,7740,10,11,0,7,0.0,5
4,8,0,0,7,55,252,255,0,3,12032,3,4,0,7,0.0,5
4,6,0,0,7,130,256,128,0,3,12347,0,0,0,0,0.0,1
3,3,0,0,24,2,118,223,0,3,10482,3,4,0,1,0.0,1
4,23,0,0,7,64,73,72,0,1,12373,12,11,0,8,0.0,1
6,1,0,0,14,27,312,58,0,3,10478,5,4,0,12,0.0,1
4,23,0,0,19,52,73,85,1,1,13029,12,11,0,8,0.0,1
1,6,0,0,24,72,195,101,0,3,6482,0,0,0,0,0.0,1
4,23,0,0,7,46,257,0,0,3,15554,12,11,0,8,0.0,1
6,31,0,0,7,43,257,2,0,3,11789,13,16,0,8,0.0,4
6,24,0,0,7,126,25,229,0,3,7888,14,15,0,8,0.0,5
6,35,0,0,7,57,306,7,0,1,6007,13,15,0,1,0.0,7
4,26,0,0,7,56,230,151,0,1,12898,9,7,0,2,0.0,7
6,8,0,0,14,76,312,259,0,3,6076,3,4,0,7,0.0,5
6,24,0,0,7,43,257,2,0,3,9794,14,15,0,8,0.0,5
2,20,0,0,1,31,238,225,0,3,5842,10,9,0,7,0.0,4
6,1,0,0,7,26,242,250,0,3,15603,5,4,0,12,0.0,1
8,13,0,0,6,117,315,211,0,3,5221,11,11,0,11,0.0,4
4,36,0,0,19,52,257,260,1,1,10368,11,11,0,3,4.83,3
1,35,0,0,24,137,197,30,0,3,7480,13,15,0,1,0.0,7
4,31,0,0,21,67,224,137,1,3,13882,13,16,0,8,0.0,4
3,35,0,0,14,25,245,260,0,3,6442,13,15,0,1,0.0,7
4,30,0,0,7,130,222,71,0,1,10577,13,15,0,13,0.11,6
4,28,0,0,7,75,257,224,0,3,14714,10,11,0,7,0.0,5
6,6,0,0,15,27,308,46,1,3,6653,0,0,0,0,0.0,1
3,35,0,0,14,10,245,21,0,3,6442,13,15,0,1,0.0,7
1,20,0,0,15,77,190,93,1,3,9417,10,9,0,7,0.0,4
4,2,0,0,7,46,252,266,0,1,15400,4,3,0,13,0.0,4
3,32,0,0,7,40,306,27,0,3,6416,12,14,0,8,0.0,0
3,6,0,0,7,99,35,263,0,3,9264,0,0,0,0,0.0,1
6,29,0,0,7,46,306,22,0,3,13587,11,12,0,5,0.0,4
4,27,0,0,7,147,214,52,0,3,14714,9,8,0,8,3.07,6
0,8,0,0,6,103,311,217,0,3,6151,3,4,0,7,0.0,5
3,19,0,0,7,63,17,55,0,3,6979,9,10,0,7,0.0,1
3,3,0,0,14,23,245,262,0,3,6442,3,4,0,1,0.0,1
4,23,0,0,7,130,73,252,0,1,12373,12,11,0,8,0.0,1
4,28,0,0,9,62,240,198,3,1,7202,10,11,0,7,0.0,5
6,6,0,0,7,46,252,266,0,3,11667,0,0,0,0,0.0,1
6,35,0,0,7,43,275,5,0,3,9001,13,15,0,1,0.0,7
3,22,0,0,24,29,211,214,0,3,5636,13,14,0,13,0.0,4
6,29,0,0,16,93,16,4,1,3,15965,11,12,0,5,0.0,4
3,35,0,0,7,135,27,223,0,3,5054,13,15,0,1,0.0,7
6,6,0,0,14,28,245,257,0,1,5999,0,0,0,0,0.0,1
4,28,0,0,7,36,257,12,0,3,14924,10,11,0,7,0.0,5
1,28,0,0,0,130,279,123,1,3,10441,10,11,0,7,0.0,5
6,24,0,0,7,19,306,56,0,3,7485,14,15,0,8,0.0,5
4,26,0,0,0,79,274,169,1,3,15129,9,7,0,2,0.0,7
4,35,0,0,7,36,257,12,0,0,18581,13,15,0,1,0.0,7
3,20,0,0,7,108,20,248,0,3,8330,10,9,0,7,0.0,4
4,30,0,0,7,36,257,12,0,1,10262,13,15,0,13,0.11,6
6,23,0,0,7,92,24,5,0,3,13727,12,11,0,8,0.0,1
4,6,0,0,7,112,256,139,0,3,12557,0,0,0,0,0.0,1
4,6,0,0,17,22,75,119,1,1,8273,0,0,0,0,0.0,1
4,35,0,0,7,112,271,141,0,1,10262,13,15,0,1,0.0,7
4,12,0,0,16,14,257,38,1,3,11664,8,7,0,7,0.0,4
1,36,0,0,7,75,275,226,0,3,8372,11,11,0,3,4.83,3
3,11,0,0,14,25,210,215,0,3,5298,6,6,0,7,0.0,4
4,3,0,0,7,3,301,76,0,3,15764,3,4,0,1,0.0,1
0,32,0,0,6,35,313,49,0,3,6253,12,14,0,8,0.0,0
4,8,0,0,17,22,84,119,1,3,12273,3,4,0,7,0.0,5
9,14,0,0,9,90,249,197,3,3,6216,12,13,0,12,0.0,0
3,28,0,0,6,1,159,220,0,3,6386,10,11,0,7,0.0,5
6,27,0,0,7,56,275,259,0,3,16108,9,8,0,8,3.07,6
3,12,0,0,7,59,18,54,0,3,6270,8,7,0,7,0.0,4
6,2,0,0,7,47,275,11,0,3,15077,4,3,0,13,0.0,4
4,28,0,0,7,46,217,159,0,1,10262,10,11,0,7,0.0,5
3,10,0,0,9,15,175,198,3,3,4729,7,6,0,5,0.0,5
4,27,0,0,7,112,259,141,0,3,14714,9,8,0,8,3.07,6
6,8,0,0,7,32,275,18,0,3,8371,3,4,0,7,0.0,5
6,36,0,0,7,56,257,257,0,3,12192,11,11,0,3,4.83,3
7,6,0,0,7,19,252,31,0,3,14629,0,0,0,0,0.0,1
6,20,0,0,7,75,275,226,0,3,14323,10,9,0,7,0.0,4
4,20,0,0,0,79,223,121,1,3,15129,10,9,0,7,0.0,4
3,23,0,0,7,23,306,47,0,3,6758,12,11,0,8,0.0,1
6,24,0,0,7,46,275,2,0,3,14848,14,15,0,8,0.0,5
1,8,0,0,0,102,297,151,1,3,8656,3,4,0,7,0.0,5
3,2,0,0,7,47,306,19,0,3,14871,4,3,0,13,0.0,4
2,8,0,0,1,19,236,238,0,3,4563,3,4,0,7,0.0,5
1,15,0,0,6,21,316,71,0,3,7174,9,8,0,5,0.0,1
1,6,0,0,8,25,152,137,1,3,11071,0,0,0,0,0.0,1
3,22,0,0,7,8,306,73,0,3,6979,13,14,0,13,0.0,4
4,23,0,0,7,140,73,239,0,1,12373,12,11,0,8,0.0,1
1,23,0,0,29,78,151,81,1,3,13801,12,11,0,8,0.0,1
1,30,0,0,28,12,108,142,0,3,6587,13,15,0,13,0.11,6
1,1,0,0,7,6,141,160,0,3,14462,5,4,0,12,0.0,1
6,30,0,0,7,46,306,22,0,3,7408,13,15,0,13,0.11,6
4,27,0,0,2,131,54,249,1,1,15318,9,8,0,8,3.07,6
3,30,0,0,7,59,306,4,0,3,6314,13,15,0,13,0.11,6
6,31,0,0,7,57,275,255,0,3,8266,13,16,0,8,0.0,4
4,23,0,0,7,147,226,52,0,1,12373,12,11,0,8,0.0,1
3,1,0,0,7,39,306,28,0,3,14871,5,4,0,12,0.0,1
6,27,0,0,7,64,306,262,0,3,13587,9,8,0,8,3.07,6
6,23,0,0,14,91,314,240,0,3,7740,12,11,0,8,0.0,1
6,1,0,0,7,120,32,238,0,3,18916,5,4,0,12,0.0,1
6,24,0,0,7,73,275,228,0,3,8266,14,15,0,8,0.0,5
4,23,0,0,7,3,73,146,0,1,12373,12,11,0,8,0.0,1
6,23,0,0,14,77,314,259,0,3,11188,12,11,0,8,0.0,1
4,27,0,0,7,36,257,12,0,3,14714,9,8,0,8,3.07,6
4,8,0,0,7,46,84,88,0,3,12242,3,4,0,7,0.0,5
6,36,0,0,7,75,306,245,0,3,7408,11,11,0,3,4.83,3
6,8,0,0,7,23,275,28,0,3,9100,3,4,0,7,0.0,5
3,26,0,0,7,8,306,73,0,3,8784,9,7,0,2,0.0,7
3,20,0,0,14,25,210,215,0,3,5298,10,9,0,7,0.0,4
8,30,0,0,6,117,315,211,0,3,5409,13,15,0,13,0.11,6
2,18,0,0,1,31,238,225,0,3,5842,1,5,0,4,0.2,10
3,13,0,0,14,10,210,244,0,3,6287,11,11,0,11,0.0,4
6,36,0,0,7,75,29,27,0,3,13377,11,11,0,3,4.83,3
1,28,0,0,7,75,275,226,0,3,8372,10,11,0,7,0.0,5
4,3,0,0,9,62,240,198,3,3,9564,3,4,0,1,0.0,1
6,28,0,0,18,116,14,241,1,3,18275,10,11,0,7,0.0,5
3,29,0,0,7,32,306,38,0,3,6093,11,12,0,5,0.0,4
4,3,0,0,5,16,67,117,1,3,14861,3,4,0,1,0.0,1
6,20,0,0,7,43,257,2,0,3,9794,10,9,0,7,0.0,4
4,24,0,0,19,14,257,38,1,1,13029,14,15,0,8,0.0,5
4,30,0,0,7,147,66,230,0,3,14714,13,15,0,13,0.11,6
1,35,0,0,8,134,294,120,1,3,13381,13,15,0,1,0.0,7
1,27,0,0,9,11,160,173,3,3,6094,9,8,0,8,3.07,6
3,27,0,0,14,25,210,215,0,3,5298,9,8,0,8,3.07,6
6,36,0,0,7,56,306,12,0,3,7408,11,11,0,3,4.83,3
1,35,0,0,0,130,294,123,1,3,9443,13,15,0,1,0.0,7
1,1,0,0,13,27,280,187,1,3,11762,5,4,0,12,0.0,1
1,36,0,0,24,72,199,101,0,3,7480,11,11,0,3,4.83,3
3,4,0,0,9,15,175,198,3,3,5406,7,5,0,11,0.0,2
4,31,0,0,9,62,240,198,3,3,9564,13,16,0,8,0.0,4
4,30,0,0,19,52,257,260,1,1,10368,13,15,0,13,0.11,6
3,20,0,0,24,29,211,214,0,3,5636,10,9,0,7,0.0,4
3,20,0,0,7,23,306,47,0,3,7191,10,9,0,7,0.0,4
4,29,0,0,7,27,61,106,0,1,10262,11,12,0,5,0.0,4
4,28,0,0,7,120,261,136,0,1,10262,10,11,0,7,0.0,5
4,32,0,0,9,62,240,198,3,3,9564,12,14,0,8,0.0,0
4,32,0,0,7,75,257,224,0,3,14714,12,14,0,8,0.0,0
0,26,0,0,6,35,244,243,0,3,6451,9,7,0,2,0.0,7
4,24,0,0,7,83,257,212,0,3,16079,14,15,0,8,0.0,5
4,27,0,0,9,62,240,198,3,1,7202,9,8,0,8,3.07,6
6,22,0,0,7,57,257,252,0,3,9794,13,14,0,13,0.0,4
6,32,0,0,7,56,22,61,0,3,13377,12,14,0,8,0.0,0
4,23,0,0,7,150,73,218,0,3,15554,12,11,0,8,0.0,1
1,2,0,0,6,136,318,150,0,3,8854,4,3,0,13,0.0,4
6,26,0,0,14,28,245,257,0,3,7878,9,7,0,2,0.0,7
6,26,0,0,7,43,275,5,0,3,10051,9,7,0,2,0.0,7
4,32,0,0,7,56,257,257,0,3,14714,12,14,0,8,0.0,0
3,29,0,0,6,107,313,215,0,3,6493,11,12,0,5,0.0,4
4,32,0,0,19,14,257,38,1,1,10368,12,14,0,8,0.0,0
4,28,0,0,7,92,58,37,0,3,14714,10,11,0,7,0.0,5
6,35,0,0,7,112,27,245,0,3,13377,13,15,0,1,0.0,7
7,6,0,0,7,32,252,14,0,3,14629,0,0,0,0,0.0,1
3,12,0,0,7,32,306,38,0,3,6093,8,7,0,7,0.0,4
6,31,0,0,12,65,21,42,2,3,15419,13,16,0,8,0.0,4
1,23,0,0,7,141,151,7,0,3,8372,12,11,0,8,0.0,1
4,35,0,0,16,51,79,86,1,3,13292,13,15,0,1,0.0,7
4,35,0,0,19,14,79,118,1,3,13014,13,15,0,1,0.0,7
1,3,0,0,7,36,275,13,0,3,16754,3,4,0,1,0.0,1
4,26,0,0,7,150,274,93,0,3,16079,9,7,0,2,0.0,7
4,20,0,0,16,143,223,57,1,1,11507,10,9,0,7,0.0,4
4,36,0,0,25,24,229,170,1,1,10919,11,11,0,3,4.83,3
1,14,0,0,9,11,160,173,3,3,6094,12,13,0,12,0.0,0
4,30,0,0,25,24,66,109,1,3,13376,13,15,0,13,0.11,6
1,28,0,0,7,126,140,29,0,3,8372,10,11,0,7,0.0,5
4,1,0,0,7,120,253,134,0,3,17234,5,4,0,12,0.0,1
4,12,0,0,21,49,65,87,1,3,11546,8,7,0,7,0.0,4
3,13,0,0,6,107,311,213,0,3,5912,11,11,0,11,0.0,4
6,35,0,0,7,26,306,44,0,3,7618,13,15,0,1,0.0,7
3,36,0,0,6,94,304,210,0,3,6147,11,11,0,3,4.83,3
4,32,0,0,4,122,71,0,1,3,14237,12,14,0,8,0.0,0
3,6,0,0,1,34,239,222,0,3,6101,0,0,0,0,0.0,1
4,28,0,0,7,99,58,26,0,1,10262,10,11,0,7,0.0,5
4,32,0,0,7,46,257,0,0,1,10262,12,14,0,8,0.0,0
6,6,0,0,7,95,35,3,0,3,7695,0,0,0,0,0.0,1
3,26,0,0,7,48,30,66,0,3,6628,9,7,0,2,0.0,7
4,31,0,0,25,89,70,41,1,3,13376,13,16,0,8,0.0,4
4,8,0,0,16,13,84,120,1,1,9254,3,4,0,7,0.0,5
6,2,0,0,7,36,242,239,0,3,15078,4,3,0,13,0.0,4
6,29,0,0,7,26,306,44,0,3,7408,11,12,0,5,0.0,4
4,32,0,0,25,89,71,41,1,1,10919,12,14,0,8,0.0,0
4,6,0,0,7,36,75,96,0,1,6540,0,0,0,0,0.0,1
4,6,0,0,0,127,256,125,1,3,9483,0,0,0,0,0.0,1
4,24,0,0,7,56,257,257,0,3,16079,14,15,0,8,0.0,5
6,27,0,0,7,120,11,237,0,3,13377,9,8,0,8,3.07,6
1,26,0,0,7,56,275,259,0,3,12029,9,7,0,2,0.0,7
6,6,0,0,7,83,35,16,0,3,13542,0,0,0,0,0.0,1
1,36,0,0,6,114,316,215,0,3,7174,11,11,0,3,4.83,3
4,20,0,0,0,79,68,56,1,3,16704,10,9,0,7,0.0,4
1,20,0,0,0,9,287,193,1,3,10441,10,9,0,7,0.0,4
3,6,0,0,14,33,209,205,0,3,5073,0,0,0,0,0.0,1
6,6,0,0,7,57,35,58,0,3,7695,0,0,0,0,0.0,1
1,25,0,0,24,137,198,30,0,3,7480,11,7,0,10,1.5,3
4,30,0,0,7,64,222,144,0,1,10262,13,15,0,13,0.11,6
3,29,0,0,14,25,245,260,0,3,6674,11,12,0,5,0.0,4
6,35,0,0,7,73,275,228,0,1,7268,13,15,0,1,0.0,7
6,24,0,0,7,118,25,239,0,3,7888,14,15,0,8,0.0,5
6,30,0,0,7,66,257,238,0,3,11789,13,15,0,13,0.11,6
6,24,0,0,7,32,257,15,0,3,9794,14,15,0,8,0.0,5
1,6,0,0,15,27,195,148,1,3,7615,0,0,0,0,0.0,1
4,6,0,0,16,57,77,202,1,3,11664,0,0,0,0,0.0,1
6,26,0,0,7,66,30,41,0,3,6795,9,7,0,2,0.0,7
3,3,0,0,7,124,34,235,0,3,12351,3,4,0,1,0.0,1
3,5,0,0,9,142,6,198,3,3,5021,3,2,0,1,7.78,8
1,24,0,0,15,76,196,95,1,3,10467,14,15,0,8,0.0,5
4,2,0,0,0,127,302,134,1,3,19329,4,3,0,13,0.0,4
6,22,0,0,7,63,275,243,0,3,7575,13,14,0,13,0.0,4
1,26,0,0,0,102,298,151,1,3,9968,9,7,0,2,0.0,7
4,20,0,0,0,79,266,169,1,3,15129,10,9,0,7,0.0,4
1,28,0,0,24,110,181,73,0,3,7480,10,11,0,7,0.0,5
6,2,0,0,7,26,252,19,0,3,15867,4,3,0,13,0.0,4
1,1,0,0,20,74,280,176,1,3,21571,5,4,0,12,0.0,1
1,20,0,0,8,105,287,148,1,3,13591,10,9,0,7,0.0,4
4,28,0,0,7,92,261,163,0,3,14714,10,11,0,7,0.0,5
1,0,0,0,7,6,139,160,0,3,28322,5,3,0,5,0.0,4
3,30,0,0,6,94,304,210,0,3,7060,13,15,0,13,0.11,6
3,11,0,0,7,59,243,212,0,3,5073,6,6,0,7,0.0,4
6,35,0,0,7,48,275,0,0,3,8099,13,15,0,1,0.0,7
3,8,0,0,9,88,247,200,3,3,4729,3,4,0,7,0.0,5
4,26,0,0,20,66,257,238,1,1,19644,9,7,0,2,0.0,7
1,8,0,0,0,130,297,123,1,3,8656,3,4,0,7,0.0,5
4,30,0,0,19,52,222,154,1,3,13014,13,15,0,13,0.11,6
3,8,0,0,14,23,245,262,0,3,6442,3,4,0,7,0.0,5
4,20,0,0,7,75,223,124,0,1,12373,10,9,0,7,0.0,4
3,23,0,0,14,41,314,42,0,3,7144,12,11,0,8,0.0,1
6,31,0,0,7,126,21,229,0,3,6795,13,16,0,8,0.0,4
6,23,0,0,7,46,306,22,0,3,8073,12,11,0,8,0.0,1
4,28,0,0,16,14,257,38,1,1,11507,10,11,0,7,0.0,5
6,32,0,0,14,28,314,59,0,1,6093,12,14,0,8,0.0,0
4,28,0,0,16,143,217,57,1,3,13292,10,11,0,7,0.0,5
6,32,0,0,7,66,275,240,0,3,9526,12,14,0,8,0.0,0
4,32,0,0,25,89,71,41,1,3,13376,12,14,0,8,0.0,0
4,31,0,0,7,75,257,224,0,1,10262,13,16,0,8,0.0,4
6,27,0,0,18,116,11,241,1,3,18485,9,8,0,8,3.07,6
4,30,0,0,7,92,222,108,0,1,10262,13,15,0,13,0.11,6
